from_stop_I;to_stop_I;dep_time_ut;arr_time_ut;route_type;trip_I;seq;route_I
846;461;1481562120;1481562900;3;602;1;39
461;460;1481562900;1481562900;3;602;2;39
460;850;1481562900;1481562960;3;602;3;39
850;852;1481562960;1481562960;3;602;4;39
852;431;1481562960;1481562960;3;602;5;39
431;328;1481562960;1481562960;3;602;6;39
328;326;1481562960;1481563020;3;602;7;39
326;324;1481563020;1481563020;3;602;8;39
324;342;1481563020;1481563080;3;602;9;39
342;1130;1481563080;1481563260;3;602;10;39
1130;140;1481563260;1481563440;3;602;11;39
140;119;1481563440;1481563500;3;602;12;39
119;117;1481563500;1481563560;3;602;13;39
117;115;1481563560;1481563620;3;602;14;39
115;344;1481563620;1481563680;3;602;15;39
344;75;1481563680;1481563740;3;602;16;39
75;49;1481563740;1481563800;3;602;17;39
49;51;1481563800;1481563860;3;602;18;39
51;399;1481563860;1481564400;3;602;19;39
399;65;1481564400;1481564460;3;602;20;39
65;52;1481564460;1481564520;3;602;21;39
52;98;1481564520;1481564580;3;602;22;39
98;1131;1481564580;1481564820;3;602;23;39
1131;455;1481564820;1481565000;3;602;24;39
455;466;1481565000;1481565180;3;602;25;39
466;468;1481565180;1481565300;3;602;26;39
468;480;1481565300;1481565360;3;602;27;39
480;1269;1481565360;1481565360;3;602;28;39
846;461;1481648520;1481649300;3;602;1;39
461;460;1481649300;1481649300;3;602;2;39
460;850;1481649300;1481649360;3;602;3;39
850;852;1481649360;1481649360;3;602;4;39
852;431;1481649360;1481649360;3;602;5;39
431;328;1481649360;1481649360;3;602;6;39
328;326;1481649360;1481649420;3;602;7;39
326;324;1481649420;1481649420;3;602;8;39
324;342;1481649420;1481649480;3;602;9;39
342;1130;1481649480;1481649660;3;602;10;39
1130;140;1481649660;1481649840;3;602;11;39
140;119;1481649840;1481649900;3;602;12;39
119;117;1481649900;1481649960;3;602;13;39
117;115;1481649960;1481650020;3;602;14;39
115;344;1481650020;1481650080;3;602;15;39
344;75;1481650080;1481650140;3;602;16;39
75;49;1481650140;1481650200;3;602;17;39
49;51;1481650200;1481650260;3;602;18;39
51;399;1481650260;1481650800;3;602;19;39
399;65;1481650800;1481650860;3;602;20;39
65;52;1481650860;1481650920;3;602;21;39
52;98;1481650920;1481650980;3;602;22;39
98;1131;1481650980;1481651220;3;602;23;39
1131;455;1481651220;1481651400;3;602;24;39
455;466;1481651400;1481651580;3;602;25;39
466;468;1481651580;1481651700;3;602;26;39
468;480;1481651700;1481651760;3;602;27;39
480;1269;1481651760;1481651760;3;602;28;39
846;461;1481734920;1481735700;3;602;1;39
461;460;1481735700;1481735700;3;602;2;39
460;850;1481735700;1481735760;3;602;3;39
850;852;1481735760;1481735760;3;602;4;39
852;431;1481735760;1481735760;3;602;5;39
431;328;1481735760;1481735760;3;602;6;39
328;326;1481735760;1481735820;3;602;7;39
326;324;1481735820;1481735820;3;602;8;39
324;342;1481735820;1481735880;3;602;9;39
342;1130;1481735880;1481736060;3;602;10;39
1130;140;1481736060;1481736240;3;602;11;39
140;119;1481736240;1481736300;3;602;12;39
119;117;1481736300;1481736360;3;602;13;39
117;115;1481736360;1481736420;3;602;14;39
115;344;1481736420;1481736480;3;602;15;39
344;75;1481736480;1481736540;3;602;16;39
75;49;1481736540;1481736600;3;602;17;39
49;51;1481736600;1481736660;3;602;18;39
51;399;1481736660;1481737200;3;602;19;39
399;65;1481737200;1481737260;3;602;20;39
65;52;1481737260;1481737320;3;602;21;39
52;98;1481737320;1481737380;3;602;22;39
98;1131;1481737380;1481737620;3;602;23;39
1131;455;1481737620;1481737800;3;602;24;39
455;466;1481737800;1481737980;3;602;25;39
466;468;1481737980;1481738100;3;602;26;39
468;480;1481738100;1481738160;3;602;27;39
480;1269;1481738160;1481738160;3;602;28;39
846;461;1481821320;1481822100;3;602;1;39
461;460;1481822100;1481822100;3;602;2;39
460;850;1481822100;1481822160;3;602;3;39
850;852;1481822160;1481822160;3;602;4;39
852;431;1481822160;1481822160;3;602;5;39
431;328;1481822160;1481822160;3;602;6;39
328;326;1481822160;1481822220;3;602;7;39
326;324;1481822220;1481822220;3;602;8;39
324;342;1481822220;1481822280;3;602;9;39
342;1130;1481822280;1481822460;3;602;10;39
1130;140;1481822460;1481822640;3;602;11;39
140;119;1481822640;1481822700;3;602;12;39
119;117;1481822700;1481822760;3;602;13;39
117;115;1481822760;1481822820;3;602;14;39
115;344;1481822820;1481822880;3;602;15;39
344;75;1481822880;1481822940;3;602;16;39
75;49;1481822940;1481823000;3;602;17;39
49;51;1481823000;1481823060;3;602;18;39
51;399;1481823060;1481823600;3;602;19;39
399;65;1481823600;1481823660;3;602;20;39
65;52;1481823660;1481823720;3;602;21;39
52;98;1481823720;1481823780;3;602;22;39
98;1131;1481823780;1481824020;3;602;23;39
1131;455;1481824020;1481824200;3;602;24;39
455;466;1481824200;1481824380;3;602;25;39
466;468;1481824380;1481824500;3;602;26;39
468;480;1481824500;1481824560;3;602;27;39
480;1269;1481824560;1481824560;3;602;28;39
846;461;1481907720;1481908500;3;602;1;39
461;460;1481908500;1481908500;3;602;2;39
460;850;1481908500;1481908560;3;602;3;39
850;852;1481908560;1481908560;3;602;4;39
852;431;1481908560;1481908560;3;602;5;39
431;328;1481908560;1481908560;3;602;6;39
328;326;1481908560;1481908620;3;602;7;39
326;324;1481908620;1481908620;3;602;8;39
324;342;1481908620;1481908680;3;602;9;39
342;1130;1481908680;1481908860;3;602;10;39
1130;140;1481908860;1481909040;3;602;11;39
140;119;1481909040;1481909100;3;602;12;39
119;117;1481909100;1481909160;3;602;13;39
117;115;1481909160;1481909220;3;602;14;39
115;344;1481909220;1481909280;3;602;15;39
344;75;1481909280;1481909340;3;602;16;39
75;49;1481909340;1481909400;3;602;17;39
49;51;1481909400;1481909460;3;602;18;39
51;399;1481909460;1481910000;3;602;19;39
399;65;1481910000;1481910060;3;602;20;39
65;52;1481910060;1481910120;3;602;21;39
52;98;1481910120;1481910180;3;602;22;39
98;1131;1481910180;1481910420;3;602;23;39
1131;455;1481910420;1481910600;3;602;24;39
455;466;1481910600;1481910780;3;602;25;39
466;468;1481910780;1481910900;3;602;26;39
468;480;1481910900;1481910960;3;602;27;39
480;1269;1481910960;1481910960;3;602;28;39
5;50;1482045300;1482045360;3;603;1;5
50;7;1482045360;1482045360;3;603;2;5
7;74;1482045360;1482045420;3;603;3;5
74;345;1482045420;1482045420;3;603;4;5
345;114;1482045420;1482045480;3;603;5;5
114;116;1482045480;1482045480;3;603;6;5
116;118;1482045480;1482045540;3;603;7;5
118;139;1482045540;1482045600;3;603;8;5
139;200;1482045600;1482045720;3;603;9;5
200;202;1482045720;1482045780;3;603;10;5
202;272;1482045780;1482045840;3;603;11;5
272;274;1482045840;1482045840;3;603;12;5
274;276;1482045840;1482045900;3;603;13;5
276;434;1482045900;1482045960;3;603;14;5
434;310;1482045960;1482046020;3;603;15;5
310;312;1482046020;1482046020;3;603;16;5
312;284;1482046020;1482046080;3;603;17;5
284;308;1482046080;1482046140;3;603;18;5
308;306;1482046140;1482046200;3;603;19;5
306;304;1482046200;1482046200;3;603;20;5
304;302;1482046200;1482046260;3;603;21;5
302;300;1482046260;1482046320;3;603;22;5
300;298;1482046320;1482046380;3;603;23;5
298;296;1482046380;1482046380;3;603;24;5
296;286;1482046380;1482046440;3;603;25;5
286;290;1482046440;1482046440;3;603;26;5
290;292;1482046440;1482046440;3;603;27;5
292;294;1482046440;1482046440;3;603;28;5
294;359;1482046440;1482046500;3;603;29;5
359;378;1482046500;1482046500;3;603;30;5
378;354;1482046500;1482046560;3;603;31;5
354;356;1482046560;1482046680;3;603;32;5
343;353;1482088500;1482088500;3;604;1;38
353;235;1482088500;1482088560;3;604;2;38
235;237;1482088560;1482088620;3;604;3;38
237;395;1482088620;1482088680;3;604;4;38
395;421;1482088680;1482088680;3;604;5;38
421;423;1482088680;1482088680;3;604;6;38
423;425;1482088680;1482088740;3;604;7;38
425;427;1482088740;1482088740;3;604;8;38
427;430;1482088740;1482088800;3;604;9;38
430;373;1482088800;1482088860;3;604;10;38
373;371;1482088860;1482088920;3;604;11;38
371;363;1482088920;1482088920;3;604;12;38
363;369;1482088920;1482088980;3;604;13;38
369;375;1482088980;1482088980;3;604;14;38
375;440;1482088980;1482089100;3;604;15;38
440;446;1482089100;1482089400;3;604;16;38
446;438;1482089400;1482089520;3;604;17;38
438;442;1482089520;1482089580;3;604;18;38
442;444;1482089580;1482089640;3;604;19;38
444;448;1482089640;1482089700;3;604;20;38
448;436;1482089700;1482089760;3;604;21;38
436;196;1482089760;1482089880;3;604;22;38
196;16;1482089880;1482089880;3;604;23;38
16;194;1482089880;1482089880;3;604;24;38
194;192;1482089880;1482089940;3;604;25;38
192;4;1482089940;1482090600;3;604;26;38
4;50;1482090600;1482090660;3;604;27;38
50;7;1482090660;1482090720;3;604;28;38
7;74;1482090720;1482090780;3;604;29;38
74;76;1482090780;1482090780;3;604;30;38
76;96;1482090780;1482090840;3;604;31;38
96;240;1482090840;1482091020;3;604;32;38
240;242;1482091020;1482091020;3;604;33;38
242;160;1482091020;1482091080;3;604;34;38
160;159;1482091080;1482091080;3;604;35;38
159;402;1482091080;1482091140;3;604;36;38
402;1320;1482091140;1482091140;3;604;37;38
1320;94;1482091140;1482091140;3;604;38;38
113;112;1481520300;1481520360;3;605;1;44
112;110;1481520360;1481520420;3;605;2;44
110;107;1481520420;1481520480;3;605;3;44
107;105;1481520480;1481520540;3;605;4;44
105;103;1481520540;1481520600;3;605;5;44
103;101;1481520600;1481520660;3;605;6;44
101;153;1481520660;1481520720;3;605;7;44
153;151;1481520720;1481520780;3;605;8;44
151;150;1481520780;1481520840;3;605;9;44
150;36;1481520840;1481520900;3;605;10;44
36;148;1481520900;1481521020;3;605;11;44
148;33;1481521020;1481521080;3;605;12;44
33;48;1481521080;1481521140;3;605;13;44
48;30;1481521140;1481521200;3;605;14;44
30;28;1481521200;1481521260;3;605;15;44
28;6;1481521260;1481521800;3;605;16;44
113;112;1481606700;1481606760;3;605;1;44
112;110;1481606760;1481606820;3;605;2;44
110;107;1481606820;1481606880;3;605;3;44
107;105;1481606880;1481606940;3;605;4;44
105;103;1481606940;1481607000;3;605;5;44
103;101;1481607000;1481607060;3;605;6;44
101;153;1481607060;1481607120;3;605;7;44
153;151;1481607120;1481607180;3;605;8;44
151;150;1481607180;1481607240;3;605;9;44
150;36;1481607240;1481607300;3;605;10;44
36;148;1481607300;1481607420;3;605;11;44
148;33;1481607420;1481607480;3;605;12;44
33;48;1481607480;1481607540;3;605;13;44
48;30;1481607540;1481607600;3;605;14;44
30;28;1481607600;1481607660;3;605;15;44
28;6;1481607660;1481608200;3;605;16;44
113;112;1481693100;1481693160;3;605;1;44
112;110;1481693160;1481693220;3;605;2;44
110;107;1481693220;1481693280;3;605;3;44
107;105;1481693280;1481693340;3;605;4;44
105;103;1481693340;1481693400;3;605;5;44
103;101;1481693400;1481693460;3;605;6;44
101;153;1481693460;1481693520;3;605;7;44
153;151;1481693520;1481693580;3;605;8;44
151;150;1481693580;1481693640;3;605;9;44
150;36;1481693640;1481693700;3;605;10;44
36;148;1481693700;1481693820;3;605;11;44
148;33;1481693820;1481693880;3;605;12;44
33;48;1481693880;1481693940;3;605;13;44
48;30;1481693940;1481694000;3;605;14;44
30;28;1481694000;1481694060;3;605;15;44
28;6;1481694060;1481694600;3;605;16;44
113;112;1481779500;1481779560;3;605;1;44
112;110;1481779560;1481779620;3;605;2;44
110;107;1481779620;1481779680;3;605;3;44
107;105;1481779680;1481779740;3;605;4;44
105;103;1481779740;1481779800;3;605;5;44
103;101;1481779800;1481779860;3;605;6;44
101;153;1481779860;1481779920;3;605;7;44
153;151;1481779920;1481779980;3;605;8;44
151;150;1481779980;1481780040;3;605;9;44
150;36;1481780040;1481780100;3;605;10;44
36;148;1481780100;1481780220;3;605;11;44
148;33;1481780220;1481780280;3;605;12;44
33;48;1481780280;1481780340;3;605;13;44
48;30;1481780340;1481780400;3;605;14;44
30;28;1481780400;1481780460;3;605;15;44
28;6;1481780460;1481781000;3;605;16;44
113;112;1481865900;1481865960;3;605;1;44
112;110;1481865960;1481866020;3;605;2;44
110;107;1481866020;1481866080;3;605;3;44
107;105;1481866080;1481866140;3;605;4;44
105;103;1481866140;1481866200;3;605;5;44
103;101;1481866200;1481866260;3;605;6;44
101;153;1481866260;1481866320;3;605;7;44
153;151;1481866320;1481866380;3;605;8;44
151;150;1481866380;1481866440;3;605;9;44
150;36;1481866440;1481866500;3;605;10;44
36;148;1481866500;1481866620;3;605;11;44
148;33;1481866620;1481866680;3;605;12;44
33;48;1481866680;1481866740;3;605;13;44
48;30;1481866740;1481866800;3;605;14;44
30;28;1481866800;1481866860;3;605;15;44
28;6;1481866860;1481867400;3;605;16;44
227;230;1481552280;1481552340;3;606;1;6
230;231;1481552340;1481552340;3;606;2;6
231;233;1481552340;1481552400;3;606;3;6
233;257;1481552400;1481552460;3;606;4;6
257;255;1481552460;1481552520;3;606;5;6
255;253;1481552520;1481552520;3;606;6;6
253;250;1481552520;1481552580;3;606;7;6
250;249;1481552580;1481552580;3;606;8;6
249;247;1481552580;1481552640;3;606;9;6
247;245;1481552640;1481552640;3;606;10;6
245;62;1481552640;1481552700;3;606;11;6
62;64;1481552700;1481552700;3;606;12;6
64;68;1481552700;1481552760;3;606;13;6
68;70;1481552760;1481552760;3;606;14;6
70;72;1481552760;1481552820;3;606;15;6
72;53;1481552820;1481552940;3;606;16;6
53;73;1481552940;1481553000;3;606;17;6
73;6;1481553000;1481553600;3;606;18;6
6;50;1481553600;1481553660;3;606;19;6
50;7;1481553660;1481553720;3;606;20;6
7;74;1481553720;1481553780;3;606;21;6
74;345;1481553780;1481553840;3;606;22;6
345;114;1481553840;1481553840;3;606;23;6
114;116;1481553840;1481553900;3;606;24;6
116;118;1481553900;1481553900;3;606;25;6
118;139;1481553900;1481553960;3;606;26;6
139;200;1481553960;1481554080;3;606;27;6
200;202;1481554080;1481554140;3;606;28;6
202;272;1481554140;1481554200;3;606;29;6
272;274;1481554200;1481554260;3;606;30;6
274;276;1481554260;1481554320;3;606;31;6
276;278;1481554320;1481554380;3;606;32;6
278;280;1481554380;1481554440;3;606;33;6
280;283;1481554440;1481554500;3;606;34;6
283;315;1481554500;1481554560;3;606;35;6
315;1267;1481554560;1481554560;3;606;36;6
1267;317;1481554560;1481554620;3;606;37;6
317;319;1481554620;1481554680;3;606;38;6
319;321;1481554680;1481554740;3;606;39;6
321;341;1481554740;1481554800;3;606;40;6
341;323;1481554800;1481554860;3;606;41;6
323;325;1481554860;1481554920;3;606;42;6
325;327;1481554920;1481554980;3;606;43;6
327;329;1481554980;1481555040;3;606;44;6
329;331;1481555040;1481555100;3;606;45;6
331;333;1481555100;1481555160;3;606;46;6
333;335;1481555160;1481555220;3;606;47;6
335;337;1481555220;1481555280;3;606;48;6
337;339;1481555280;1481555340;3;606;49;6
339;346;1481555340;1481555400;3;606;50;6
346;348;1481555400;1481555460;3;606;51;6
348;350;1481555460;1481555520;3;606;52;6
350;385;1481555520;1481555520;3;606;53;6
385;387;1481555520;1481555580;3;606;54;6
